Year	ZIP code	Age Group	Number of Visits	County
2016	90240	All Ages	95	Los Angeles
2016	90241	All Ages	175	Los Angeles
2016	90242	All Ages	180	Los Angeles
2016	90245	All Ages	30	Los Angeles
2016	90247	All Ages	341	Los Angeles
2016	90248	All Ages	38	Los Angeles
2016	90249	All Ages	177	Los Angeles
2016	90250	All Ages	589	Los Angeles
2016	90254	All Ages	20	Los Angeles
2016	90255	All Ages	389	Los Angeles
2016	90260	All Ages	191	Los Angeles
2016	90262	All Ages	447	Los Angeles
2016	90265	All Ages	26	Los Angeles
2016	90266	All Ages	40	Los Angeles
2016	90270	All Ages	118	Los Angeles
2016	90272	All Ages	18	Los Angeles
2016	90274	All Ages	36	Los Angeles
2016	90275	All Ages	53	Los Angeles
2016	90277	All Ages	57	Los Angeles
2016	90278	All Ages	94	Los Angeles
2016	90280	All Ages	418	Los Angeles
2016	90291	All Ages	69	Los Angeles
2016	90292	All Ages	57	Los Angeles
2016	90293	All Ages	13	Los Angeles
2016	90301	All Ages	294	Los Angeles
2016	90302	All Ages	205	Los Angeles
2016	90303	All Ages	191	Los Angeles
2016	90304	All Ages	135	Los Angeles
2016	90305	All Ages	111	Los Angeles
2016	90401	All Ages	45	Los Angeles
2016	90403	All Ages	48	Los Angeles
2016	90404	All Ages	104	Los Angeles
2016	90405	All Ages	64	Los Angeles
2016	90501	All Ages	230	Los Angeles
2016	90502	All Ages	87	Los Angeles
2016	90503	All Ages	99	Los Angeles
2016	90504	All Ages	85	Los Angeles
2016	90505	All Ages	78	Los Angeles
2016	90601	All Ages	135	Los Angeles
2016	90602	All Ages	165	Los Angeles
2016	90603	All Ages	73	Los Angeles
2016	90604	All Ages	179	Los Angeles
2016	90605	All Ages	185	Los Angeles
2016	90606	All Ages	167	Los Angeles
2016	90638	All Ages	128	Los Angeles
2016	90640	All Ages	302	Los Angeles
2016	90650	All Ages	466	Los Angeles
2016	90660	All Ages	292	Los Angeles
2016	90670	All Ages	73	Los Angeles
2016	90701	All Ages	51	Los Angeles
2016	90703	All Ages	137	Los Angeles
2016	90704	All Ages	15	Los Angeles
2016	90706	All Ages	390	Los Angeles
2016	90710	All Ages	131	Los Angeles
2016	90712	All Ages	425	Los Angeles
2016	90713	All Ages	55	Los Angeles
2016	90715	All Ages	75	Los Angeles
2016	90716	All Ages	50	Los Angeles
2016	90717	All Ages	88	Los Angeles
2016	90723	All Ages	289	Los Angeles
2016	90731	All Ages	483	Los Angeles
2016	90732	All Ages	66	Los Angeles
2016	90744	All Ages	346	Los Angeles
2016	90745	All Ages	308	Los Angeles
2016	90746	All Ages	182	Los Angeles
2016	90755	All Ages	47	Los Angeles
2016	90802	All Ages	255	Los Angeles
2016	90803	All Ages	46	Los Angeles
2016	90804	All Ages	318	Los Angeles
2016	90805	All Ages	750	Los Angeles
2016	90806	All Ages	334	Los Angeles
2016	90807	All Ages	142	Los Angeles
2016	90808	All Ages	65	Los Angeles
2016	90810	All Ages	230	Los Angeles
2016	90813	All Ages	641	Los Angeles
2016	90814	All Ages	59	Los Angeles
2016	90815	All Ages	74	Los Angeles
2016	91001	All Ages	136	Los Angeles
2016	91006	All Ages	50	Los Angeles
2016	91007	All Ages	51	Los Angeles
2016	91010	All Ages	124	Los Angeles
2016	91011	All Ages	33	Los Angeles
2016	91016	All Ages	161	Los Angeles
2016	91020	All Ages	15	Los Angeles
2016	91030	All Ages	50	Los Angeles
2016	91040	All Ages	72	Los Angeles
2016	91042	All Ages	62	Los Angeles
2016	91101	All Ages	41	Los Angeles
2016	91103	All Ages	102	Los Angeles
2016	91104	All Ages	117	Los Angeles
2016	91105	All Ages	22	Los Angeles
2016	91106	All Ages	50	Los Angeles
2016	91107	All Ages	66	Los Angeles
2016	91201	All Ages	70	Los Angeles
2016	91202	All Ages	48	Los Angeles
2016	91203	All Ages	45	Los Angeles
2016	91204	All Ages	78	Los Angeles
2016	91205	All Ages	198	Los Angeles
2016	91206	All Ages	84	Los Angeles
2016	91207	All Ages	14	Los Angeles
2016	91208	All Ages	22	Los Angeles
2016	91214	All Ages	59	Los Angeles
2016	91301	All Ages	36	Los Angeles
2016	91302	All Ages	62	Los Angeles
2016	91303	All Ages	207	Los Angeles
2016	91304	All Ages	270	Los Angeles
2016	91306	All Ages	341	Los Angeles
2016	91307	All Ages	88	Los Angeles
2016	91311	All Ages	156	Los Angeles
2016	91316	All Ages	122	Los Angeles
2016	91321	All Ages	146	Los Angeles
2016	91324	All Ages	181	Los Angeles
2016	91325	All Ages	156	Los Angeles
2016	91326	All Ages	84	Los Angeles
2016	91331	All Ages	783	Los Angeles
2016	91335	All Ages	535	Los Angeles
2016	91340	All Ages	260	Los Angeles
2016	91342	All Ages	520	Los Angeles
2016	91343	All Ages	449	Los Angeles
2016	91344	All Ages	212	Los Angeles
2016	91345	All Ages	106	Los Angeles
2016	91350	All Ages	81	Los Angeles
2016	91351	All Ages	155	Los Angeles
2016	91352	All Ages	303	Los Angeles
2016	91354	All Ages	74	Los Angeles
2016	91355	All Ages	89	Los Angeles
2016	91356	All Ages	131	Los Angeles
2016	91364	All Ages	80	Los Angeles
2016	91367	All Ages	130	Los Angeles
2016	91381	All Ages	30	Los Angeles
2016	91384	All Ages	61	Los Angeles
2016	91387	All Ages	168	Los Angeles
2016	91390	All Ages	45	Los Angeles
2016	91401	All Ages	204	Los Angeles
2016	91402	All Ages	603	Los Angeles
2016	91403	All Ages	78	Los Angeles
2016	91405	All Ages	506	Los Angeles
2016	91406	All Ages	400	Los Angeles
2016	91411	All Ages	177	Los Angeles
2016	91423	All Ages	73	Los Angeles
2016	91436	All Ages	32	Los Angeles
2016	91501	All Ages	44	Los Angeles
2016	91502	All Ages	36	Los Angeles
2016	91504	All Ages	78	Los Angeles
2016	91505	All Ages	82	Los Angeles
2016	91506	All Ages	50	Los Angeles
2016	91601	All Ages	192	Los Angeles
2016	91602	All Ages	40	Los Angeles
2016	91604	All Ages	61	Los Angeles
2016	91605	All Ages	376	Los Angeles
2016	91606	All Ages	283	Los Angeles
2016	91607	All Ages	86	Los Angeles
2016	91702	All Ages	377	Los Angeles
2016	91706	All Ages	439	Los Angeles
2016	91711	All Ages	77	Los Angeles
2016	91722	All Ages	164	Los Angeles
2016	91723	All Ages	105	Los Angeles
2016	91724	All Ages	103	Los Angeles
2016	91731	All Ages	150	Los Angeles
2016	91732	All Ages	398	Los Angeles
2016	91733	All Ages	257	Los Angeles
2016	91740	All Ages	102	Los Angeles
2016	91741	All Ages	80	Los Angeles
2016	91744	All Ages	498	Los Angeles
2016	91745	All Ages	197	Los Angeles
2016	91746	All Ages	137	Los Angeles
2016	91748	All Ages	108	Los Angeles
2016	91750	All Ages	137	Los Angeles
2016	91754	All Ages	98	Los Angeles
2016	91755	All Ages	52	Los Angeles
2016	91765	All Ages	98	Los Angeles
2016	91766	All Ages	446	Los Angeles
2016	91767	All Ages	373	Los Angeles
2016	91768	All Ages	188	Los Angeles
2016	91770	All Ages	190	Los Angeles
2016	91773	All Ages	102	Los Angeles
2016	91775	All Ages	50	Los Angeles
2016	91776	All Ages	125	Los Angeles
2016	91780	All Ages	84	Los Angeles
2016	91789	All Ages	84	Los Angeles
2016	91790	All Ages	229	Los Angeles
2016	91791	All Ages	111	Los Angeles
2016	91792	All Ages	122	Los Angeles
2016	91801	All Ages	155	Los Angeles
2016	91803	All Ages	80	Los Angeles
2016	93510	All Ages	19	Los Angeles
2016	93534	All Ages	517	Los Angeles
2016	93535	All Ages	1022	Los Angeles
2016	93536	All Ages	360	Los Angeles
2016	93543	All Ages	110	Los Angeles
2016	93550	All Ages	819	Los Angeles
2016	93551	All Ages	228	Los Angeles
2016	93552	All Ages	265	Los Angeles
2016	93591	All Ages	78	Los Angeles
2016	91108	All Ages	12	Los Angeles
2016	93532	All Ages	17	Los Angeles
2012	93610	All Ages	123	Madera
2012	93614	All Ages	22	Madera
2012	93636	All Ages	49	Madera
2012	93637	All Ages	363	Madera
2012	93638	All Ages	543	Madera
2012	93644	All Ages	14	Madera
2013	93610	All Ages	101	Madera
2013	93614	All Ages	19	Madera
2013	93636	All Ages	34	Madera
2013	93637	All Ages	229	Madera
2013	93638	All Ages	414	Madera
2013	93644	All Ages	15	Madera
2014	93610	All Ages	111	Madera
2014	93614	All Ages	34	Madera
2014	93636	All Ages	41	Madera
2014	93637	All Ages	316	Madera
2014	93638	All Ages	439	Madera
2014	93644	All Ages	25	Madera
2015	93610	All Ages	101	Madera
2015	93614	All Ages	34	Madera
2015	93636	All Ages	41	Madera
2015	93637	All Ages	340	Madera
2015	93638	All Ages	470	Madera
2015	93644	All Ages	31	Madera
2016	93610	All Ages	95	Madera
2016	93614	All Ages	33	Madera
2016	93636	All Ages	44	Madera
2016	93637	All Ages	290	Madera
2016	93638	All Ages	443	Madera
2016	93644	All Ages	36	Madera
2012	94901	All Ages	129	Marin
2012	94903	All Ages	81	Marin
2012	94904	All Ages	22	Marin
2012	94920	All Ages	17	Marin
2012	94930	All Ages	29	Marin
2012	94941	All Ages	46	Marin
2012	94945	All Ages	58	Marin
2012	94947	All Ages	111	Marin
2012	94949	All Ages	88	Marin
2012	94960	All Ages	29	Marin
2012	94965	All Ages	25	Marin
2012	94925	All Ages	22	Marin
2013	94901	All Ages	134	Marin
2013	94903	All Ages	90	Marin
2013	94904	All Ages	23	Marin
2013	94920	All Ages	15	Marin
2013	94930	All Ages	22	Marin
2013	94941	All Ages	58	Marin
2013	94945	All Ages	65	Marin
2013	94947	All Ages	81	Marin
2013	94949	All Ages	72	Marin
2013	94960	All Ages	22	Marin
2013	94965	All Ages	26	Marin
2013	94925	All Ages	21	Marin
2014	94901	All Ages	111	Marin
2014	94903	All Ages	73	Marin
2014	94904	All Ages	16	Marin
2014	94920	All Ages	21	Marin
2014	94941	All Ages	60	Marin
2014	94945	All Ages	42	Marin
2014	94947	All Ages	106	Marin
2014	94949	All Ages	68	Marin
2014	94960	All Ages	24	Marin
2014	94965	All Ages	38	Marin
2014	94925	All Ages	21	Marin
2015	94901	All Ages	95	Marin
2015	94903	All Ages	67	Marin
2015	94904	All Ages	12	Marin
2015	94920	All Ages	15	Marin
2015	94930	All Ages	14	Marin
2015	94941	All Ages	45	Marin
2015	94945	All Ages	49	Marin
2015	94947	All Ages	87	Marin
2015	94949	All Ages	59	Marin
2015	94960	All Ages	18	Marin
2015	94965	All Ages	19	Marin
2015	94925	All Ages	12	Marin
2016	94901	All Ages	105	Marin
2016	94903	All Ages	63	Marin
2016	94904	All Ages	15	Marin
2016	94920	All Ages	19	Marin
2016	94930	All Ages	17	Marin
2016	94941	All Ages	23	Marin
2016	94945	All Ages	54	Marin
2016	94947	All Ages	75	Marin
2016	94949	All Ages	60	Marin
2016	94960	All Ages	24	Marin
2016	94965	All Ages	36	Marin
2012	95338	All Ages	42	Mariposa
2013	95338	All Ages	50	Mariposa
2014	95338	All Ages	47	Mariposa
2015	95338	All Ages	60	Mariposa
2016	95338	All Ages	48	Mariposa
2012	95428	All Ages	20	Mendocino
2012	95437	All Ages	90	Mendocino
2012	95470	All Ages	16	Mendocino
2012	95482	All Ages	181	Mendocino
2012	95490	All Ages	105	Mendocino
2012	95449	All Ages	13	Mendocino
2013	95428	All Ages	12	Mendocino
2013	95437	All Ages	92	Mendocino
2013	95470	All Ages	19	Mendocino
2013	95482	All Ages	188	Mendocino
2013	95490	All Ages	80	Mendocino
2013	95454	All Ages	12	Mendocino
2013	95469	All Ages	14	Mendocino
2014	95437	All Ages	90	Mendocino
2014	95470	All Ages	31	Mendocino
2014	95482	All Ages	188	Mendocino
2014	95490	All Ages	89	Mendocino
2015	95428	All Ages	16	Mendocino
2015	95437	All Ages	99	Mendocino
2015	95470	All Ages	21	Mendocino
2015	95482	All Ages	187	Mendocino
2015	95490	All Ages	81	Mendocino
2015	95449	All Ages	14	Mendocino
2015	95454	All Ages	13	Mendocino
2016	95428	All Ages	12	Mendocino
2016	95437	All Ages	69	Mendocino
2016	95470	All Ages	16	Mendocino
2016	95482	All Ages	195	Mendocino
2016	95490	All Ages	94	Mendocino
2012	93620	All Ages	103	Merced
2012	93635	All Ages	387	Merced
2012	95301	All Ages	228	Merced
2012	95315	All Ages	71	Merced
2012	95322	All Ages	53	Merced
2012	95324	All Ages	24	Merced
2012	95334	All Ages	54	Merced
2012	95340	All Ages	560	Merced
2012	95341	All Ages	263	Merced
2012	95348	All Ages	280	Merced
2012	95365	All Ages	52	Merced
2012	95388	All Ages	98	Merced
2013	93620	All Ages	123	Merced
2013	93635	All Ages	417	Merced
2013	95301	All Ages	217	Merced
2013	95315	All Ages	70	Merced
2013	95322	All Ages	48	Merced
2013	95324	All Ages	28	Merced
2013	95333	All Ages	24	Merced
2013	95334	All Ages	68	Merced
2013	95340	All Ages	477	Merced
2013	95341	All Ages	307	Merced
2013	95348	All Ages	259	Merced
2013	95365	All Ages	47	Merced
2013	95388	All Ages	75	Merced
2014	93620	All Ages	100	Merced
2014	93635	All Ages	474	Merced
2014	95301	All Ages	245	Merced
2014	95315	All Ages	101	Merced
2014	95322	All Ages	45	Merced
2014	95324	All Ages	32	Merced
2014	95333	All Ages	14	Merced
2014	95334	All Ages	72	Merced
2014	95340	All Ages	465	Merced
2014	95341	All Ages	336	Merced
2014	95348	All Ages	260	Merced
2014	95365	All Ages	61	Merced
2014	95388	All Ages	85	Merced
2015	93620	All Ages	115	Merced
2015	93635	All Ages	516	Merced
2015	95301	All Ages	237	Merced
2015	95315	All Ages	83	Merced
2015	95322	All Ages	87	Merced
2015	95324	All Ages	26	Merced
2015	95333	All Ages	14	Merced
2015	95334	All Ages	70	Merced
2015	95340	All Ages	471	Merced
2015	95341	All Ages	339	Merced
2015	95348	All Ages	273	Merced
2015	95365	All Ages	54	Merced
2015	95374	All Ages	14	Merced
2015	95388	All Ages	91	Merced
2016	93620	All Ages	58	Merced
2016	93635	All Ages	431	Merced
2016	95301	All Ages	212	Merced
2016	95315	All Ages	65	Merced
2016	95322	All Ages	70	Merced
2016	95324	All Ages	30	Merced
2016	95333	All Ages	13	Merced
2016	95334	All Ages	75	Merced
2016	95340	All Ages	443	Merced
2016	95341	All Ages	323	Merced
2016	95348	All Ages	285	Merced
2016	95365	All Ages	58	Merced
2016	95374	All Ages	12	Merced
2016	95388	All Ages	105	Merced
2012	96101	All Ages	37	Modoc
2013	96101	All Ages	35	Modoc
2014	96101	All Ages	41	Modoc
2015	96101	All Ages	42	Modoc
2016	96101	All Ages	53	Modoc
2012	93546	All Ages	20	Mono
2013	93546	All Ages	34	Mono
2014	93546	All Ages	43	Mono
2015	93546	All Ages	38	Mono
2016	93546	All Ages	29	Mono
2012	93901	All Ages	241	Monterey
2012	93905	All Ages	408	Monterey
2012	93906	All Ages	416	Monterey
2012	93907	All Ages	121	Monterey
2012	93908	All Ages	19	Monterey
2012	93926	All Ages	34	Monterey
2012	93927	All Ages	57	Monterey
2012	93930	All Ages	41	Monterey
2012	93933	All Ages	92	Monterey
2012	93940	All Ages	77	Monterey
2012	93950	All Ages	37	Monterey
2012	93955	All Ages	183	Monterey
2012	93960	All Ages	69	Monterey
2012	95012	All Ages	69	Monterey
2012	93924	All Ages	24	Monterey
2013	93901	All Ages	266	Monterey
2013	93905	All Ages	469	Monterey
2013	93906	All Ages	395	Monterey
2013	93907	All Ages	113	Monterey
2013	93908	All Ages	22	Monterey
2013	93926	All Ages	45	Monterey
2013	93927	All Ages	68	Monterey
2013	93930	All Ages	46	Monterey
2013	93933	All Ages	102	Monterey
2013	93940	All Ages	79	Monterey
2013	93950	All Ages	44	Monterey
2013	93955	All Ages	176	Monterey
2013	93960	All Ages	66	Monterey
2013	95012	All Ages	80	Monterey
2014	93901	All Ages	254	Monterey
2014	93905	All Ages	449	Monterey
2014	93906	All Ages	439	Monterey
2014	93907	All Ages	113	Monterey
2014	93908	All Ages	17	Monterey
2014	93926	All Ages	39	Monterey
2014	93927	All Ages	97	Monterey
2014	93930	All Ages	57	Monterey
2014	93933	All Ages	101	Monterey
2014	93940	All Ages	58	Monterey
2014	93950	All Ages	56	Monterey
2014	93955	All Ages	161	Monterey
2014	93960	All Ages	80	Monterey
2014	95012	All Ages	76	Monterey
2015	93901	All Ages	208	Monterey
2015	93905	All Ages	499	Monterey
2015	93906	All Ages	415	Monterey
2015	93907	All Ages	116	Monterey
2015	93908	All Ages	22	Monterey
2015	93926	All Ages	59	Monterey
2015	93927	All Ages	94	Monterey
2015	93930	All Ages	55	Monterey
2015	93933	All Ages	124	Monterey
2015	93940	All Ages	86	Monterey
2015	93950	All Ages	42	Monterey
2015	93955	All Ages	177	Monterey
2015	93960	All Ages	92	Monterey
2015	95012	All Ages	81	Monterey
2016	93901	All Ages	223	Monterey
2016	93905	All Ages	389	Monterey
2016	93906	All Ages	394	Monterey
2016	93907	All Ages	82	Monterey
2016	93908	All Ages	17	Monterey
2016	93926	All Ages	45	Monterey
2016	93927	All Ages	81	Monterey
2016	93930	All Ages	47	Monterey
2016	93933	All Ages	120	Monterey
2016	93940	All Ages	74	Monterey
2016	93950	All Ages	38	Monterey
2016	93955	All Ages	188	Monterey
2016	93960	All Ages	91	Monterey
2016	95012	All Ages	58	Monterey
2016	93923	All Ages	19	Monterey
2016	93924	All Ages	19	Monterey
2012	94503	All Ages	97	Napa
2012	94515	All Ages	16	Napa
2012	94558	All Ages	256	Napa
2012	94559	All Ages	149	Napa
2012	94574	All Ages	21	Napa
2013	94503	All Ages	102	Napa
2013	94515	All Ages	15	Napa
2013	94558	All Ages	264	Napa
2013	94559	All Ages	123	Napa
2013	94574	All Ages	29	Napa
2014	94503	All Ages	109	Napa
2014	94515	All Ages	14	Napa
2014	94558	All Ages	290	Napa
2014	94559	All Ages	173	Napa
2014	94574	All Ages	31	Napa
2014	94599	All Ages	15	Napa
2015	94503	All Ages	124	Napa
2015	94515	All Ages	22	Napa
2015	94558	All Ages	280	Napa
2015	94559	All Ages	104	Napa
2015	94574	All Ages	16	Napa
2015	94599	All Ages	15	Napa
2016	94503	All Ages	87	Napa
2016	94515	All Ages	20	Napa
2016	94558	All Ages	213	Napa
2016	94559	All Ages	89	Napa
2012	95945	All Ages	172	Nevada
2012	95946	All Ages	41	Nevada
2012	95949	All Ages	60	Nevada
2012	95959	All Ages	68	Nevada
2012	96161	All Ages	19	Nevada
2013	95945	All Ages	163	Nevada
2013	95946	All Ages	37	Nevada
2013	95949	All Ages	47	Nevada
2013	95959	All Ages	40	Nevada
2013	96161	All Ages	17	Nevada
2014	95945	All Ages	148	Nevada
2014	95946	All Ages	34	Nevada
2014	95949	All Ages	52	Nevada
